GSM1068478;GSM1068479;GSM1068481;GSM1068482;GSM1068483;GSM1068486;GSM1068487;GSM1068488;GSM1068490;GSM1068491;GSM1068492;GSM1068493;GSM1068494;GSM1068495;GSM1068496;GSM1068498;GSM1068499;GSM1068500;GSM1068502;GSM1068503;GSM1068505;GSM1068506;GSM1068507;GSM1068508;GSM1068510;GSM1068512;GSM1068513;GSM1068514;GSM1068517;GSM1068518;GSM1068520;GSM1068521;GSM1068522;GSM1068524;GSM1068527;GSM1068480;GSM1068484;GSM1068485;GSM1068489;GSM1068497;GSM1068501;GSM1068504;GSM1068509;GSM1068511;GSM1068515;GSM1068516;GSM1068519;GSM1068523;GSM1068525;GSM1068526;GSM1068458;GSM1068459;GSM1068460;GSM1068461;GSM1068464;GSM1068468;GSM1068472;GSM1068473;GSM1068474;GSM1068476;GSM1068477;GSM1068462;GSM1068463;GSM1068465;GSM1068466;GSM1068467;GSM1068469;GSM1068470;GSM1068471;GSM1068475;GSM1068528;GSM1068531;GSM1068532;GSM1068533;GSM1068535;GSM1068537;GSM1068538;GSM1068539;GSM1068540;GSM1068542;GSM1068543;GSM1068544;GSM1068545;GSM1068546;GSM1068547;GSM1068548;GSM1068549;GSM1068550;GSM1068551;GSM1068552;GSM1068555;GSM1068556;GSM1068557;GSM1068560;GSM1068561;GSM1068562;GSM1068563;GSM1068565;GSM1068529;GSM1068530;GSM1068534;GSM1068536;GSM1068541;GSM1068553;GSM1068554;GSM1068558;GSM1068559;GSM1068564
113.364;105.351;117.472;106.324;112.239;119.427;102.861;103.167;112.217;113.942;109.286;111.681;107.675;109.838;103.177;107.512;109.025;114.542;995.667;104.583;109.258;110.302;986.153;119.665;108.676;111.912;113.112;107.293;109.056;107.887;112.254;104.003;109.805;107.558;102.952;106.212;104.015;107.821;11.134;113.987;104.748;105.462;107.537;106.754;11.072;105.671;973.576;110.563;108.204;11.014;115.586;101.114;115.413;106.162;11.478;114.854;122.901;105.893;103.709;114.056;11.125;105.044;107.108;108.239;11.553;114.094;111.091;108.565;11.597;115.603;112.455;105.702;106.138;11.655;101.238;105.817;112.584;107.835;108.107;106.379;10.787;114.225;111.551;105.968;112.566;734.052;756.826;961.881;113.169;109.244;102.893;101.966;11.067;104.718;109.169;105.653;102.926;810.147;116.595;105.695;115.424;111.672;103.866;103.844;103.926;101.486;101.313;110.881
192.599;212.184;200.855;38.587;333.563;266.087;2.575;256.212;237.216;173.116;313.098;226.508;236.932;233.709;220.417;173.264;14.794;401.284;196.873;230.252;166.297;246.897;250.328;183.364;177.647;225.606;197.288;255.998;133.589;272.538;161.164;255.552;249.091;233.091;23.809;387.214;205.821;196.119;181.789;210.746;234.723;197.173;266.536;514.576;281.019;194.335;160.842;179.183;256.262;207.958;150.061;553.978;240.401;198.928;244.904;24.873;272.338;261.765;28.622;263.653;213.666;243.458;171.575;346.841;29.753;264.074;222.792;196.455;175.399;199.867;278.736;308.722;163.196;256.834;226.362;344.461;27.371;324.891;302.509;232.367;178.678;258.719;30.184;280.726;269.174;192.188;258.061;287.093;235.155;176.605;182.879;195.144;235.565;356.695;175.974;145.351;200.115;232.101;179.088;266.755;273.197;214.837;206.702;167.396;248.344;333.175;216.536;250.256
503.268;394.104;51.875;689.813;580.252;541.076;434.325;429.259;43.977;434.908;397.538;47.462;496.426;412.413;511.978;37.195;505.587;388.651;39.671;378.026;392.876;440.567;450.778;431.706;449.984;41.658;396.346;461.409;416.156;432.099;430.733;454.943;423.118;416.392;492.821;516.287;39.683;53.846;387.015;463.083;410.801;40.692;504.619;402.885;664.252;414.875;466.318;422.669;415.959;452.774;425.995;44.999;447.392;489.737;410.108;446.071;493.848;425.858;360.731;384.048;415.356;494.854;460.895;594.386;446.765;418.136;517.925;342.213;30.118;387.961;535.802;420.969;52.741;457.233;453.659;446.939;427.926;401.748;431.297;388.697;374.465;493.683;376.893;511.618;451.779;368.622;379.878;386.316;414.317;44.308;459.174;442.518;432.681;412.182;472.898;461.063;434.426;447.142;418.021;531.602;519.187;491.207;457.664;482.731;477.377;349.268;423.288;449.045
602.696;537.299;614.548;633.663;620.712;631.715;62.049;55.194;556.403;505.974;508.327;702.859;556.925;595.446;553.656;470.561;52.821;561.026;528.256;573.225;622.326;521.841;608.337;583.562;603.021;527.227;600.715;576.377;528.954;504.298;512.762;541.496;532.799;583.378;568.286;64.849;539.349;5.117;572.533;604.721;578.877;631.517;495.358;51.041;64.148;564.977;538.699;567.828;556.279;517.885;537.709;622.645;535.638;570.433;552.474;54.463;619.767;604.028;605.495;536.683;520.326;612.163;515.393;620.255;52.108;527.876;625.328;563.561;54.372;660.481;566.763;545.346;578.607;556.909;625.433;460.396;571.161;530.838;573.736;520.245;516.709;511.328;514.048;625.007;572.119;517.684;577.909;530.986;566.322;519.649;616.288;555.384;548.197;541.206;653.008;558.568;479.866;575.849;56.681;444.206;606.405;573.809;52.112;597.486;603.332;615.267;448.475;540.608
609.184;672.932;735.549;59.048;634.437;674.598;642.218;632.559;706.938;639.971;634.065;651.545;605.566;625.115;592.295;608.403;517.091;596.401;642.968;627.732;769.384;677.325;706.757;634.364;658.923;632.866;735.544;675.017;592.286;561.693;671.674;498.405;735.347;700.237;663.663;655.471;607.696;567.671;716.087;586.384;6.757;688.893;574.236;617.198;503.775;659.946;5.495;698.174;707.473;677.372;503.321;710.696;591.212;647.762;701.856;591.807;611.986;7.093;682.852;711.899;792.116;657.696;613.695;644.548;646.598;609.079;57.248;698.958;677.733;674.634;577.004;64.224;559.368;656.311;701.944;633.002;532.201;639.317;567.263;685.554;751.893;56.734;649.936;726.181;540.205;630.477;63.331;711.863;679.865;662.021;712.281;634.387;635.043;647.159;653.577;698.923;678.576;666.094;724.486;539.359;734.894;665.985;56.804;724.526;666.645;659.979;670.397;713.775
699.931;720.281;692.102;676.839;693.504;711.538;693.542;71.828;693.116;711.152;705.031;674.225;725.741;697.839;726.025;673.428;752.828;67.334;707.336;707.175;704.653;68.061;7.132;67.886;687.087;692.291;665.813;697.672;69.087;728.188;676.233;677.603;684.645;692.792;709.804;6.716;700.806;753.082;706.527;685.865;706.348;692.819;727.953;644.014;726.829;713.117;733.904;722.239;71.086;69.621;731.329;638.099;714.409;672.997;662.888;673.715;666.256;699.035;690.795;691.865;738.532;703.673;675.132;663.785;687.825;671.155;657.501;684.921;673.953;659.214;718.087;654.322;673.927;685.262;635.197;676.114;693.368;681.228;704.947;688.889;709.839;694.668;701.202;6.726;692.872;714.592;682.213;715.659;670.004;682.511;680.709;698.354;711.257;696.467;699.149;688.292;680.598;681.248;671.932;679.291;64.308;699.264;685.862;715.947;714.707;691.354;721.952;704.567
879.087;864.105;803.236;864.902;87.068;850.179;796.457;85.405;844.484;877.152;875.234;814.595;901.697;843.502;866.372;82.113;858.432;841.555;797.204;827.223;886.046;87.908;808.897;871.297;835.607;887.887;828.418;888.852;870.013;952.699;883.469;839.735;851.152;839.061;864.878;848.615;874.202;859.493;911.052;839.148;847.678;82.348;918.648;860.546;941.384;835.246;877.515;878.543;833.248;830.808;928.632;908.548;85.126;763.077;819.993;855.252;801.362;822.535;857.575;862.431;887.012;886.672;863.838;860.336;890.277;778.079;846.837;837.614;831.675;884.626;884.323;88.965;86.311;888.216;859.074;888.267;917.053;832.793;85.996;887.319;886.384;895.761;9.059;774.917;891.551;893.303;71.881;877.058;85.547;848.693;812.788;9.211;882.614;897.843;844.461;847.529;901.153;808.252;88.111;862.917;893.093;84.575;881.865;895.514;788.285;809.749;862.054;854.216
767.244;749.548;758.483;771.664;747.648;766.226;769.309;777.794;756.879;816.477;78.278;746.675;801.587;780.796;766.467;788.924;796.524;770.853;759.477;774.079;771.912;734.228;786.018;785.541;789.035;759.447;748.317;767.335;784.216;774.953;741.154;774.801;746.985;773.349;777.391;726.791;748.719;779.986;767.217;774.899;817.282;757.141;773.025;838.522;782.676;789.748;793.947;78.595;745.583;749.502;773.833;802.569;760.547;779.057;731.084;775.407;738.619;75.528;798.319;786.588;784.011;763.271;815.924;752.001;756.298;758.054;771.058;759.535;725.953;775.928;804.117;833.575;795.705;780.688;805.851;767.523;801.232;752.423;768.049;795.079;769.967;818.523;77.907;797.222;795.096;790.996;809.162;785.203;765.296;776.632;768.602;816.897;770.916;794.006;761.491;765.249;760.471;744.482;790.736;775.839;750.289;778.554;756.465;854.317;78.407;77.956;785.412;747.987
114.448;11.267;112.166;116.593;113.408;112.778;114.658;118.699;114.213;114.866;114.804;111.252;116.852;115.217;115.181;114.382;114.174;111.174;114.526;11.44;115.633;111.819;112.261;114.845;117.817;112.922;113.241;116.079;114.471;117.214;115.913;114.664;111.042;116.631;113.515;116.967;115.742;113.792;115.477;113.251;113.703;115.995;112.368;114.353;115.245;115.339;111.172;11.248;117.314;116.126;11.467;112.953;11.353;114.378;113.838;113.676;113.489;113.373;113.623;114.267;112.714;113.291;110.052;112.344;114.117;11.142;113.169;114.644;11.419;118.809;114.989;110.777;114.901;11.228;114.214;113.727;113.785;115.005;113.973;113.545;114.346;114.452;114.875;111.223;113.799;113.805;112.433;114.422;118.306;116.379;116.615;115.496;113.733;113.236;113.386;114.469;113.282;113.173;114.718;112.494;114.343;112.778;111.701;112.707;113.858;116.952;113.153;114.994
940.235;925.066;964.534;936.947;878.952;971.887;92.173;102.096;899.108;897.402;95.557;929.124;814.662;871.864;105.404;760.973;833.593;904.573;945.872;926.137;928.277;979.972;842.539;868.499;866.341;992.658;898.787;996.995;785.878;884.017;789.568;807.652;935.746;907.976;884.155;807.863;900.257;911.048;924.752;847.422;872.292;890.966;918.178;981.418;816.326;834.239;800.675;821.853;961.521;912.853;816.394;119.557;873.933;787.197;952.483;861.751;877.252;876.388;885.801;871.767;895.872;810.209;952.474;856.009;834.394;89.011;877.149;900.192;950.598;895.519;926.879;826.319;897.507;878.242;973.158;979.051;84.223;860.984;928.969;912.582;90.467;850.546;913.491;759.979;780.985;100.046;833.099;931.151;879.928;963.941;842.007;108.235;873.347;843.033;879.134;863.522;100.263;85.738;884.985;92.789;911.327;805.553;884.083;953.995;883.689;858.447;895.233;942.698
86.643;849.247;898.877;818.641;895.812;896.288;913.657;865.759;908.645;88.434;872.602;880.138;857.883;872.423;879.019;835.102;814.222;928.909;895.195;891.165;914.155;938.697;904.412;920.387;912.611;918.396;961.974;894.976;87.474;853.685;894.746;791.103;930.896;896.013;884.471;852.176;879.693;805.499;915.688;891.707;888.388;890.372;876.654;88.544;783.219;868.722;856.891;877.656;913.723;9.036;873.795;835.975;862.072;816.374;909.923;898.355;895.456;90.524;906.303;865.985;863.522;879.441;823.417;896.559;927.514;861.323;888.744;898.678;905.947;884.006;811.928;891.464;880.505;892.087;914.668;880.848;888.263;888.502;907.591;905.157;880.923;848.435;904.865;934.967;909.463;903.463;877.695;897.295;905.059;897.034;903.681;833.213;897.431;881.139;874.202;880.572;899.941;911.188;886.711;859.068;886.173;882.635;880.637;913.206;87.624;895.925;853.992;87.705
96.558;993.895;964.451;915.041;978.643;973.399;100.858;955.486;999.364;100.111;968.575;952.322;957.766;980.957;951.314;967.046;978.069;970.601;100.008;994.822;991.205;986.712;9.906;997.695;971.153;100.885;100.007;971.722;987.981;952.144;984.996;958.004;988.891;982.748;985.063;96.017;996.806;952.485;984.578;964.646;100.092;983.295;960.307;975.659;960.883;96.475;954.727;101.363;940.775;989.774;950.783;89.028;997.718;957.168;987.933;991.844;985.191;997.269;101.526;100.569;986.254;966.971;943.538;992.522;982.329;984.366;976.289;985.008;992.507;990.624;949.455;100.567;978.868;991.928;973.773;95.734;978.579;982.586;969.707;994.637;988.276;981.701;100.328;950.882;995.102;982.293;974.287;974.744;101.098;100.302;998.487;945.077;98.385;100.005;984.924;979.889;979.612;100.982;995.116;965.297;981.371;976.971;979.451;971.795;983.117;9.729;995.745;99.143
151.985;127.537;101.947;120.897;231.718;180.206;12.363;133.015;108.783;184.838;229.779;184.663;211.686;125.678;103.779;14.498;102.885;310.157;127.619;123.618;141.056;166.853;167.692;131.977;129.465;136.076;137.984;133.567;165.794;210.515;135.933;101.589;127.856;137.226;130.126;306.373;13.585;11.681;133.268;214.013;129.042;140.135;152.641;417.677;385.111;116.811;110.826;129.494;131.178;135.557;111.331;0.973833;1.375;105.979;166.244;14.989;121.975;138.982;109.368;144.316;117.781;146.738;231.458;309.175;110.364;133.457;182.143;555.174;132.229;161.728;116.598;11.301;218.333;0.977235;199.165;102.971;106.435;143.026;113.393;12.433;138.334;105.432;118.371;198.417;101.214;179.715;174.947;13.544;118.927;125.922;116.664;152.085;209.529;227.843;202.815;121.494;135.984;121.137;126.272;11.275;246.336;225.586;185.122;233.453;120.794;375.914;122.711;147.561
120.478;121.927;119.411;122.926;112.243;117.366;118.128;122.201;120.482;118.991;121.227;118.679;126.816;12.225;120.219;12.454;12.031;120.433;119.588;119.435;119.515;117.998;120.905;122.019;12.263;120.487;118.136;122.532;120.358;123.898;120.027;122.114;116.989;119.545;121.525;122.271;120.617;119.495;120.236;116.953;122.328;120.647;118.863;120.971;124.981;121.621;120.224;119.438;119.555;121.296;125.303;118.038;122.638;126.205;120.003;119.746;118.982;11.974;119.754;119.679;12.084;121.723;117.384;120.593;117.184;120.441;118.406;11.858;118.579;119.821;117.897;120.035;120.662;121.203;119.954;11.986;120.713;120.938;122.894;122.534;123.706;122.197;121.901;121.684;120.657;119.559;119.066;120.437;120.293;120.368;121.136;120.381;119.046;12.33;120.808;122.206;118.929;120.759;117.789;119.027;117.974;120.064;118.581;123.601;121.377;120.681;12.246;11.813
432.719;51.576;496.028;534.011;501.277;587.956;47.428;512.035;474.877;506.139;487.391;491.251;44.266;531.195;443.046;487.297;458.616;446.569;445.421;487.197;531.557;531.428;489.478;448.714;442.363;493.039;502.418;45.855;479.628;450.401;437.284;454.354;514.676;54.784;53.719;543.232;482.761;513.567;521.877;442.434;452.184;486.746;485.325;456.713;558.074;4.609;478.434;486.217;552.286;482.808;508.427;50.226;539.317;475.953;467.065;509.526;463.964;479.995;480.585;545.977;526.614;481.191;455.252;451.363;461.946;531.881;476.517;486.044;520.399;488.068;523.818;498.956;457.163;550.535;511.886;440.619;467.854;497.632;473.407;48.172;509.764;559.713;468.207;538.976;529.723;510.969;527.346;523.537;504.019;4.658;495.435;524.756;488.838;434.258;562.551;473.008;519.724;498.154;46.075;493.984;500.056;479.622;445.683;449.121;503.138;444.867;499.294;551.924
124.782;12.261;122.954;128.186;126.225;117.417;123.456;120.524;122.062;124.171;123.735;128.131;128.116;12.575;123.436;129.131;127.694;12.18;123.995;124.561;121.886;11.856;124.546;126.963;124.206;121.765;121.396;126.462;124.045;129.227;123.228;132.219;116.451;122.847;122.874;123.251;123.193;12.545;119.399;122.185;126.174;122.443;125.867;121.033;124.797;126.466;128.532;124.731;12.269;122.677;12.682;123.033;125.874;128.757;124.735;12.296;124.544;123.116;120.734;121.973;121.772;123.526;127.769;125.292;124.598;128.419;123.048;122.699;123.167;121.653;126.132;12.227;129.205;124.197;124.191;12.414;128.492;12.6;127.002;124.357;120.563;125.137;12.356;123.024;125.126;122.673;122.947;12.477;122.802;121.328;121.524;123.732;121.808;123.707;127.306;12.594;123.277;122.306;125.444;125.377;123.654;122.432;12.702;12.869;123.358;12.594;123.576;120.055
682.309;629.349;626.659;536.181;591.818;663.789;6.724;582.855;682.973;631.198;627.147;626.897;675.652;625.803;595.249;669.831;576.722;741.752;604.335;622.997;690.948;591.547;707.623;583.037;622.069;601.259;664.436;580.039;668.083;602.832;663.941;678.335;71.144;63.225;627.175;680.271;574.825;617.743;637.174;660.505;59.353;595.964;532.196;677.568;637.032;596.415;58.796;62.763;655.199;591.974;690.764;709.952;651.596;623.736;624.907;684.205;580.214;648.957;666.703;683.984;690.915;684.124;651.132;63.505;68.551;666.323;660.893;619.079;558.349;659.284;535.549;768.483;600.166;742.901;653.723;644.688;629.393;615.609;731.727;611.431;658.828;661.852;629.703;617.586;659.826;618.411;547.296;575.862;629.221;644.453;618.112;666.449;623.383;660.815;557.911;598.286;660.139;640.322;673.341;607.758;641.756;63.166;55.353;544.885;540.784;627.609;584.152;649.227
475.417;504.157;544.636;628.715;507.009;590.258;554.831;546.594;549.116;495.042;50.678;578.106;531.181;556.648;527.256;543.831;582.639;463.161;537.097;595.668;523.877;550.705;499.202;51.851;539.915;517.749;506.397;559.747;565.519;558.132;50.556;558.787;53.052;568.449;479.595;538.816;539.587;506.464;482.121;51.329;565.487;587.566;535.213;591.761;599.889;545.262;497.093;538.039;646.762;51.955;472.367;488.721;514.994;577.218;562.284;49.716;574.583;534.925;537.038;483.155;544.228;50.737;520.912;541.344;465.527;529.547;568.943;526.455;527.208;531.872;522.149;453.154;557.362;41.886;526.404;468.507;497.008;518.792;501.304;533.825;478.822;530.795;544.446;520.703;575.681;555.221;459.898;548.309;545.591;560.027;54.362;561.453;556.669;498.418;558.256;509.506;504.758;536.989;566.491;450.154;574.629;512.568;5.707;558.805;55.435;568.125;49.628;543.298
185.825;232.503;346.142;160.947;273.966;201.523;213.032;158.104;367.708;173.842;225.752;138.133;301.477;309.717;192.945;140.541;212.775;156.089;258.868;268.493;24.115;178.951;229.444;219.359;120.743;147.608;135.399;136.412;28.121;386.983;19.636;310.137;283.406;406.014;119.639;146.979;178.836;158.471;26.044;268.191;140.808;345.906;253.896;208.058;177.178;183.359;1.441;277.956;234.035;153.567;322.364;193.381;296.224;477.333;306.632;280.467;160.079;296.759;236.947;262.313;302.522;251.311;23.213;257.152;149.611;246.453;321.536;108.396;210.149;394.951;791.369;585.206;140.885;315.075;150.579;167.287;255.416;228.504;156.395;20.299;166.538;285.394;225.091;137.358;220.644;117.746;144.284;121.732;250.248;105.452;409.788;147.522;269.074;160.525;104.409;257.082;136.478;177.054;472.188;222.789;299.486;220.796;281.961;218.936;214.543;119.928;123.469;11.473
112.125;136.504;120.824;120.815;211.483;118.083;129.437;133.445;130.021;211.406;129.585;129.305;179.988;138.325;114.409;121.788;113.648;12.369;137.605;167.002;145.894;146.564;158.572;298.843;138.627;369.582;13.953;137.615;119.041;132.797;117.077;189.895;155.712;138.208;132.607;118.954;135.734;120.387;134.676;115.442;134.885;259.695;219.945;224.994;131.105;124.564;120.408;239.607;130.748;130.537;11.949;0.931017;105.876;111.286;217.825;203.847;13.176;575.895;218.498;139.122;124.519;262.416;118.936;136.608;125.466;12.677;169.272;130.558;29.135;316.175;124.514;471.651;11.372;105.162;131.235;112.733;113.179;124.186;128.882;130.591;240.638;118.795;165.727;123.932;110.762;138.073;138.708;137.247;147.296;233.955;161.244;145.675;147.984;130.525;118.541;125.734;132.774;181.667;148.605;117.371;119.549;168.108;132.273;128.227;124.754;210.109;131.956;104.319
907.585;905.113;90.315;874.795;875.012;906.896;873.797;871.432;896.318;897.887;893.701;862.161;892.543;90.812;88.868;916.451;908.308;93.652;866.838;871.838;908.066;881.934;918.131;90.618;883.594;899.161;871.838;887.739;914.998;865.386;897.265;900.786;895.117;90.831;945.318;9.131;910.062;90.122;874.921;900.634;90.836;893.018;856.201;9.466;895.532;906.381;929.927;932.002;868.515;895.118;937.723;912.268;905.443;917.309;862.612;887.494;895.078;894.967;904.002;903.515;88.572;891.404;912.274;905.515;898.843;909.853;898.235;861.697;873.877;908.434;906.398;931.326;928.175;879.099;903.359;912.187;926.406;902.896;900.872;897.617;855.401;936.509;913.221;925.272;917.204;910.948;932.773;889.163;921.936;892.842;918.727;922.447;909.057;918.956;893.981;956.004;893.946;908.799;930.525;905.439;909.024;912.218;89.623;897.274;897.334;918.487;849.744;874.586
966.248;100.673;100.833;953.461;952.082;998.152;999.848;992.546;981.651;100.334;982.914;986.199;963.089;977.152;982.267;996.743;965.771;959.536;979.422;957.097;977.335;939.827;978.955;972.408;101.491;954.104;978.596;983.519;992.392;946.163;970.983;93.808;971.145;10.058;938.132;102.674;947.819;999.257;96.715;992.842;96.874;100.324;92.819;946.714;967.424;992.123;953.523;99.505;988.088;976.892;924.216;99.156;964.449;101.617;994.041;982.527;970.996;974.226;991.948;10.023;993.227;98.118;984.837;952.533;971.786;989.022;979.105;10.15;992.878;998.001;100.694;998.125;937.674;966.937;989.064;92.545;927.867;980.894;952.344;932.103;95.885;98.115;967.184;977.526;936.658;917.053;106.188;956.455;100.106;990.778;976.115;958.127;98.397;991.035;986.163;97.223;963.351;969.864;101.478;962.682;987.269;956.832;964.263;937.055;957.928;100.619;952.221;100.537
158.512;159.798;157.952;159.842;159.919;157.425;16.22;154.262;157.238;161.345;157.298;160.422;16.199;165.677;157.094;170.266;16.051;159.046;161.764;162.693;160.121;161.913;160.442;163.294;16.427;160.616;163.141;164.644;164.065;164.477;166.388;168.404;158.051;162.625;15.745;153.763;159.117;158.738;160.047;157.322;163.764;160.046;155.489;160.316;164.391;16.13;163.708;163.413;161.054;162.655;170.731;149.882;164.253;167.922;166.096;163.187;16.332;161.082;159.751;160.354;155.674;159.398;157.826;166.018;162.049;164.939;162.196;162.951;162.032;161.797;157.348;151.171;163.426;163.659;159.093;160.198;171.841;166.779;161.713;16.391;150.585;160.406;163.281;159.639;163.471;162.144;141.202;16.187;163.268;160.512;163.772;15.568;158.417;157.841;161.025;160.977;159.432;159.595;162.055;157.718;161.425;157.653;16.385;162.943;16.064;161.334;162.638;159.498
